country,source,forename,gender
bulgaria,2021)[82],софия,female
bulgaria,2021)[82],yoana,female
bulgaria,2021)[82],йоана,female
bulgaria,2021)[82],daria,female
bulgaria,2021)[82],дария,female
bulgaria,2021)[82],gabriela,female
bulgaria,2021)[82],габриела,female
bulgaria,2021)[82],aleksandra,female
bulgaria,2021)[82],александра,female
bulgaria,2021)[82],simona,female
bulgaria,2021)[82],симона,female
croatia,2020)[83][84],mia,female
croatia,2020)[83][84],lucija,female
croatia,2020)[83][84],sara,female
croatia,2020)[83][84],ema,female
croatia,2020)[83][84],nika,female
croatia,2020)[83][84],marta,female
croatia,2020)[83][84],rita,female
croatia,2020)[83][84],mila,female
croatia,2020)[83][84],petra,female
croatia,2020)[83][84],ana,female
cyprus,2011 census)[85][86],maria,female
cyprus,2011 census)[85][86],μαρία,female
cyprus,2011 census)[85][86],eleni,female
cyprus,2011 census)[85][86],ελένη,female
cyprus,2011 census)[85][86],androula,female
cyprus,2011 census)[85][86],ανδρούλα,female
cyprus,2011 census)[85][86],georgia,female
cyprus,2011 census)[85][86],γεωργία,female
cyprus,2011 census)[85][86],panagiota,female
cyprus,2011 census)[85][86],παναγιώτα,female
cyprus,2011 census)[85][86],anna,female
cyprus,2011 census)[85][86],άννα,female
cyprus,2011 census)[85][86],christina,female
cyprus,2011 census)[85][86],χριστίνα,female
cyprus,2011 census)[85][86],katerina,female
cyprus,2011 census)[85][86],κατερίνα,female
cyprus,2011 census)[85][86],ioanna,female
cyprus,2011 census)[85][86],ιωάννα,female
cyprus,2011 census)[85][86],kyriaki,female
cyprus,2011 census)[85][86],κυριακή,female
czech republic,2019)[87],eliška,female
czech republic,2019)[87],anna,female
czech republic,2019)[87],adéla,female
czech republic,2019)[87],tereza,female
czech republic,2019)[87],sofie,female
czech republic,2019)[87],viktorie,female
czech republic,2019)[87],ema,female
czech republic,2019)[87],karolína,female
czech republic,2019)[87],natálie,female
czech republic,2019)[87],amálie,female
czech republic,2019)[87],julie,female
denmark,2020 births)[88],alma,female
denmark,2020 births)[88],agnes,female
denmark,2020 births)[88],ella,female
denmark,2020 births)[88],freja,female
denmark,2020 births)[88],clara,female
denmark,2020 births)[88],emma,female
denmark,2020 births)[88],sofia,female
denmark,2020 births)[88],karla,female
denmark,2020 births)[88],anna,female
denmark,2020 births)[88],ellie,female
denmark,2020 births)[88],olivia,female
denmark,2020 births)[88],alberte,female
denmark,2020 births)[88],nora,female
england united kingdom,2020)[89],olivia,female
england united kingdom,2020)[89],amelia,female
england united kingdom,2020)[89],isla,female
england united kingdom,2020)[89],ava,female
england united kingdom,2020)[89],mia,female
england united kingdom,2020)[89],ivy,female
england united kingdom,2020)[89],lily,female
england united kingdom,2020)[89],isabella,female
england united kingdom,2020)[89],sophia,female
england united kingdom,2020)[89],rosie,female
estonia,girls born between 2016-2020)[90],sofia,female
estonia,girls born between 2016-2020)[90],mia,female
estonia,girls born between 2016-2020)[90],maria,female
estonia,girls born between 2016-2020)[90],alisa,female
estonia,girls born between 2016-2020)[90],lenna,female
estonia,girls born between 2016-2020)[90],emily,female
estonia,girls born between 2016-2020)[90],anna,female
estonia,girls born between 2016-2020)[90],marta,female
estonia,girls born between 2016-2020)[90],emma,female
estonia,girls born between 2016-2020)[90],elise,female
faroe islands,2020)[91],anna,female
faroe islands,2020)[91],olivia,female
faroe islands,2020)[91],emma,female
faroe islands,2020)[91],hanna,female
faroe islands,2020)[91],lilja,female
faroe islands,2020)[91],ronja,female
faroe islands,2020)[91],tóra,female
faroe islands,2020)[91],vár,female
faroe islands,2020)[91],aria,female
faroe islands,2020)[91],bára,female
faroe islands,2020)[91],eir,female
faroe islands,2020)[91],eva,female
faroe islands,2020)[91],lív,female
faroe islands,2020)[91],lóa,female
faroe islands,2020)[91],rebekka,female
finland,2020 births among finnish speakers)[92],aino,female
finland,2020 births among finnish speakers)[92],olivia,female
finland,2020 births among finnish speakers)[92],sofia,female
finland,2020 births among finnish speakers)[92],pihla,female
finland,2020 births among finnish speakers)[92],aada,female
finland,2020 births among finnish speakers)[92],eevi,female
finland,2020 births among finnish speakers)[92],isla,female
finland,2020 births among finnish speakers)[92],lilja,female
finland,2020 births among finnish speakers)[92],helmi,female
finland,2020 births among finnish speakers)[92],ella,female
finland,2020 births among finnish speakers)[92],ellen,female
france,2020)[93],jade,female
france,2020)[93],louise,female
france,2020)[93],emma,female
france,2020)[93],alice,female
france,2020)[93],ambre,female
france,2020)[93],lina,female
france,2020)[93],rose,female
france,2020)[93],chloé,female
france,2020)[93],mia,female
france,2020)[93],léa,female
georgia,2018)[94],mariami,female
georgia,2018)[94],მარიამი,female
georgia,2018)[94],nino,female
georgia,2018)[94],ნინო,female
georgia,2018)[94],elene,female
georgia,2018)[94],ელენე,female
georgia,2018)[94],barbare,female
georgia,2018)[94],ბარბარე,female
georgia,2018)[94],lile,female
georgia,2018)[94],ლილე,female
georgia,2018)[94],anastasia,female
georgia,2018)[94],ანასტასია,female
georgia,2018)[94],nia,female
georgia,2018)[94],ნია,female
georgia,2018)[94],nutsa,female
georgia,2018)[94],ნუცა,female
georgia,2018)[94],sesili,female
georgia,2018)[94],სესილი,female
georgia,2018)[94],ana,female
georgia,2018)[94],ანა,female
germany,2020)[95],emilia,female
germany,2020)[95],hannah,female
germany,2020)[95],hanna,female
germany,2020)[95],emma,female
germany,2020)[95],sophia,female
germany,2020)[95],sofia,female
germany,2020)[95],mia,female
germany,2020)[95],lina,female
germany,2020)[95],mila,female
germany,2020)[95],ella,female
germany,2020)[95],lea,female
germany,2020)[95],leah,female
germany,2020)[95],klara,female
germany,2020)[95],clara,female
greece,2010)[137],maria,female
greece,2010)[137],μαρία,female
greece,2010)[137],eleni,female
greece,2010)[137],ελένη,female
greece,2010)[137],aikaterini,female
greece,2010)[137],katerina,female
greece,2010)[137],αικατερίνη,female
greece,2010)[137],vasiliki,female
greece,2010)[137],basiliki,female
greece,2010)[137],vaso,female
greece,2010)[137],βασιλική,female
greece,2010)[137],sophia,female
greece,2010)[137],σοφία,female
greece,2010)[137],angeliki,female
greece,2010)[137],αγγελική,female
greece,2010)[137],georgia,female
greece,2010)[137],giorgia,female
greece,2010)[137],gogo,female
greece,2010)[137],γεωργία,female
greece,2010)[137],dimitra,female
greece,2010)[137],δήμητρα,female
greece,2010)[137],konstantina,female
greece,2010)[137],kostantina,female
greece,2010)[137],κωνσταντίνα,female
greece,2010)[137],paraskevi,female
greece,2010)[137],paraskeui,female
greece,2010)[137],παρασκευή,female
guernsey,2010)[98],chloe,female
guernsey,2010)[98],olivia,female
guernsey,2010)[98],daisy,female
guernsey,2010)[98],isla,female
guernsey,2010)[98],jessica,female
hungary,2020)[99],hanna,female
hungary,2020)[99],anna,female
hungary,2020)[99],zoé,female
hungary,2020)[99],léna,female
hungary,2020)[99],luca,female
hungary,2020)[99],emma,female
hungary,2020)[99],zsófia,female
hungary,2020)[99],boglárka,female
hungary,2020)[99],lili,female
hungary,2020)[99],mira,female
iceland,2018 births)[138],emilía,female
iceland,2018 births)[138],emelía,female
iceland,2018 births)[138],embla,female
iceland,2018 births)[138],ísabella,female
iceland,2018 births)[138],ísabel,female
iceland,2018 births)[138],isabella,female
iceland,2018 births)[138],isabel,female
iceland,2018 births)[138],katla,female
iceland,2018 births)[138],sara,female
iceland,2018 births)[138],emma,female
iceland,2018 births)[138],freyja,female
iceland,2018 births)[138],hekla,female
iceland,2018 births)[138],lilja,female
iceland,2018 births)[138],alexandra,female
iceland,2018 births)[138],elísabet,female
iceland,2018 births)[138],elísabeth,female
iceland,2018 births)[138],hanna,female
iceland,2018 births)[138],karítas,female
iceland,2018 births)[138],karitas,female
ireland,2020)[101],grace,female
ireland,2020)[101],fiadh,female
ireland,2020)[101],emily,female
ireland,2020)[101],sophie,female
ireland,2020)[101],ava,female
ireland,2020)[101],amelia,female
ireland,2020)[101],ella,female
ireland,2020)[101],hannah,female
ireland,2020)[101],lucy,female
ireland,2020)[101],mia,female
ireland,2020)[101],olivia,female
isle of man,2020)[102],ella,female
isle of man,2020)[102],ava,female
isle of man,2020)[102],isabelle,female
isle of man,2020)[102],ivy,female
isle of man,2020)[102],matilda,female
italy,2019)[103],sofia,female
italy,2019)[103],aurora,female
italy,2019)[103],giulia,female
italy,2019)[103],ginevra,female
italy,2019)[103],alice,female
italy,2019)[103],emma,female
italy,2019)[103],giorgia,female
italy,2019)[103],beatrice,female
italy,2019)[103],greta,female
italy,2019)[103],vittoria,female
jersey,2020)[104],isabella,female
jersey,2020)[104],willow,female
jersey,2020)[104],emily,female
jersey,2020)[104],eva,female
jersey,2020)[104],isla,female
jersey,2020)[104],sophie,female
jersey,2020)[104],alice,female
jersey,2020)[104],sophia,female
jersey,2020)[104],ava,female
jersey,2020)[104],hallie,female
latvia,2019)[105],sofija,female
latvia,2019)[105],alise,female
latvia,2019)[105],emīlija,female
latvia,2019)[105],marta,female
latvia,2019)[105],amēlija,female
latvia,2019)[105],anna,female
latvia,2019)[105],paula,female
latvia,2019)[105],estere,female
latvia,2019)[105],dārta,female
latvia,2019)[105],viktorija,female
liechtenstein,2020)[106],sofia,female
liechtenstein,2020)[106],sophia,female
liechtenstein,2020)[106],laura,female
liechtenstein,2020)[106],hanna,female
liechtenstein,2020)[106],hannah,female
liechtenstein,2020)[106],amélie,female
liechtenstein,2020)[106],amelie,female
liechtenstein,2020)[106],anna,female
liechtenstein,2020)[106],annika,female
liechtenstein,2020)[106],emma,female
liechtenstein,2020)[106],julia,female
liechtenstein,2020)[106],lina,female
liechtenstein,2020)[106],mia,female
liechtenstein,2020)[106],nina,female
liechtenstein,2020)[106],noemi,female
liechtenstein,2020)[106],nora,female
liechtenstein,2020)[106],sophie,female
liechtenstein,2020)[106],valentina,female
lithuania,2020) [107],amelija,female
lithuania,2020) [107],lėja,female
lithuania,2020) [107],emilija,female
lithuania,2020) [107],luknė,female
lithuania,2020) [107],liepa,female
lithuania,2020) [107],sofija,female
lithuania,2020) [107],gabija,female
lithuania,2020) [107],patricija,female
lithuania,2020) [107],kamilė,female
lithuania,2020) [107],iglė,female
luxembourg,2014 babies born)[108],emma,female
luxembourg,2014 babies born)[108],lara,female
luxembourg,2014 babies born)[108],zoé,female
luxembourg,2014 babies born)[108],amy,female
luxembourg,2014 babies born)[108],sarah,female
luxembourg,2014 babies born)[108],charlotte,female
luxembourg,2014 babies born)[108],emily,female
north macedonia,2012 general population)[109],marija,female
north macedonia,2012 general population)[109],elena,female
north macedonia,2012 general population)[109],biljana,female
north macedonia,2012 general population)[109],vesna,female
north macedonia,2012 general population)[109],snezana,female
north macedonia,2012 general population)[109],violeta,female
north macedonia,2012 general population)[109],aleksandra,female
north macedonia,2012 general population)[109],suzana,female
north macedonia,2012 general population)[109],katerina,female
north macedonia,2012 general population)[109],ivana,female
north macedonia,2019–20)[139],jana,female
north macedonia,2019–20)[139],јана,female
north macedonia,2019–20)[139],sofija,female
north macedonia,2019–20)[139],софија,female
north macedonia,2019–20)[139],ana,female
north macedonia,2019–20)[139],ана,female
north macedonia,2019–20)[139],mila,female
north macedonia,2019–20)[139],мила,female
north macedonia,2019–20)[139],jovana,female
north macedonia,2019–20)[139],јована,female
north macedonia,2019–20)[139],hana,female
north macedonia,2019–20)[139],хана,female
north macedonia,2019–20)[139],sara]],female
north macedonia,2019–20)[139],сара,female
north macedonia,2019–20)[139],bisera,female
north macedonia,2019–20)[139],бисера,female
north macedonia,2019–20)[139],eva,female
north macedonia,2019–20)[139],ева,female
north macedonia,2019–20)[139],asija,female
north macedonia,2019–20)[139],асија,female
malta,2018)[111],julia,female
malta,2018)[111],yulia,female
malta,2018)[111],julianne,female
malta,2018)[111],elena,female
malta,2018)[111],elenia,female
malta,2018)[111],helena,female
malta,2018)[111],ella,female
malta,2018)[111],emma,female
malta,2018)[111],emmanuela,female
malta,2018)[111],ema,female
malta,2018)[111],eliza,female
malta,2018)[111],elisa,female
malta,2018)[111],elizabeth,female
malta,2018)[111],elise,female
malta,2018)[111],maya,female
malta,2018)[111],mia,female
malta,2018)[111],myah,female
malta,2018)[111],emilia,female
malta,2018)[111],emily,female
malta,2018)[111],emelie,female
malta,2018)[111],catherine,female
malta,2018)[111],katrina,female
malta,2018)[111],kate,female
malta,2018)[111],katya,female
malta,2018)[111],lea,female
malta,2018)[111],leah,female
malta,2018)[111],leia,female
malta,2018)[111],valentina,female
malta,2018)[111],sophia,female
malta,2018)[111],sophie,female
moldova,2020)[112],sofia,female
moldova,2020)[112],amelia,female
moldova,2020)[112],anastasia,female
moldova,2020)[112],maria,female
moldova,2020)[112],daria,female
moldova,2020)[112],victoria,female
moldova,2020)[112],eva,female
moldova,2020)[112],alexandra,female
moldova,2020)[112],evelina,female
moldova,2020)[112],andreea,female
monaco,2020) [113],victoria,female
monaco,2020) [113],alice,female
monaco,2020) [113],mia,female
monaco,2020) [113],chloé,female
monaco,2020) [113],théa,female
montenegro,2011 general population)[114],jelena,female
montenegro,2011 general population)[114],јелена,female
montenegro,2011 general population)[114],milica,female
montenegro,2011 general population)[114],милица,female
montenegro,2011 general population)[114],marija,female
montenegro,2011 general population)[114],марија,female
montenegro,2011 general population)[114],ivana,female
montenegro,2011 general population)[114],ивана,female
montenegro,2011 general population)[114],milena,female
montenegro,2011 general population)[114],милена,female
montenegro,2011 general population)[114],ana,female
montenegro,2011 general population)[114],ана,female
montenegro,2011 general population)[114],dragana,female
montenegro,2011 general population)[114],драгана,female
montenegro,2011 general population)[114],radmila,female
montenegro,2011 general population)[114],радмила,female
montenegro,2011 general population)[114],vesna,female
montenegro,2011 general population)[114],весна,female
montenegro,2011 general population)[114],ljiljana,female
montenegro,2011 general population)[114],љиљана,female
montenegro,2017)[115],sofija,female
montenegro,2017)[115],софија,female
montenegro,2017)[115],sara,female
montenegro,2017)[115],сара,female
montenegro,2017)[115],maša,female
montenegro,2017)[115],маша,female
montenegro,2017)[115],dunja,female
montenegro,2017)[115],дуња,female
montenegro,2017)[115],jana,female
montenegro,2017)[115],јана,female
montenegro,2017)[115],teodora,female
montenegro,2017)[115],теодора,female
montenegro,2017)[115],jovana,female
montenegro,2017)[115],јована,female
montenegro,2017)[115],helena,female
montenegro,2017)[115],хелена,female
montenegro,2017)[115],anja,female
montenegro,2017)[115],ања,female
montenegro,2017)[115],hana,female
montenegro,2017)[115],хана,female
netherlands,2021)[116],julia,female
netherlands,2021)[116],mila,female
netherlands,2021)[116],emma,female
netherlands,2021)[116],nora,female
netherlands,2021)[116],olivia,female
netherlands,2021)[116],sophie,female
netherlands,2021)[116],tess,female
netherlands,2021)[116],milou,female
netherlands,2021)[116],zoë,female
netherlands,2021)[116],yara,female
northern ireland united kingdom,2020)[118],grace,female
northern ireland united kingdom,2020)[118],emily,female
northern ireland united kingdom,2020)[118],isla,female
northern ireland united kingdom,2020)[118],fiadh,female
northern ireland united kingdom,2020)[118],olivia,female
northern ireland united kingdom,2020)[118],sophia,female
northern ireland united kingdom,2020)[118],sophie,female
northern ireland united kingdom,2020)[118],amelia,female
northern ireland united kingdom,2020)[118],lucy,female
northern ireland united kingdom,2020)[118],ella,female
northern ireland united kingdom,2020)[118],freya,female
norway,2021)[140],nora,female
norway,2021)[140],emma,female
norway,2021)[140],sofie,female
norway,2021)[140],olivia,female
norway,2021)[140],ella,female
norway,2021)[140],sofia,female
norway,2021)[140],maja,female
norway,2021)[140],leah,female
norway,2021)[140],frida,female
norway,2021)[140],ingrid,female
poland,2021)[141],zuzanna,female
poland,2021)[141],zofia,female
poland,2021)[141],hanna,female
poland,2021)[141],julia,female
poland,2021)[141],maja,female
poland,2021)[141],laura,female
poland,2021)[141],oliwia,female
poland,2021)[141],alicja,female
poland,2021)[141],lena,female
poland,2021)[141],pola,female
portugal,2020)[121][122],maria,female
portugal,2020)[121][122],leonor,female
portugal,2020)[121][122],matilde,female
portugal,2020)[121][122],carolina,female
portugal,2020)[121][122],alice,female
portugal,2020)[121][122],benedita,female
portugal,2020)[121][122],beatriz,female
portugal,2020)[121][122],mariana,female
portugal,2020)[121][122],francisca,female
portugal,2020)[121][122],sofia,female
romania,2020)[123],sofia,female
romania,2020)[123],amelia,female
romania,2020)[123],anastasia,female
romania,2020)[123],maria,female
romania,2020)[123],victoria,female
romania,2020)[123],daria,female
romania,2020)[123],eva,female
romania,2020)[123],alexandra,female
romania,2020)[123],evelina,female
romania,2020)[123],andreea,female
russia,2020 births official civil registry figures)[142],sofiya,female
russia,2020 births official civil registry figures)[142],sofya,female
russia,2020 births official civil registry figures)[142],софия,female
russia,2020 births official civil registry figures)[142],софья,female
russia,2020 births official civil registry figures)[142],mariya,female
russia,2020 births official civil registry figures)[142],marya,female
russia,2020 births official civil registry figures)[142],мария,female
russia,2020 births official civil registry figures)[142],марья,female
russia,2020 births official civil registry figures)[142],anna,female
russia,2020 births official civil registry figures)[142],анна,female
russia,2020 births official civil registry figures)[142],alisa,female
russia,2020 births official civil registry figures)[142],алиса,female
russia,2020 births official civil registry figures)[142],viktoriya,female
russia,2020 births official civil registry figures)[142],виктория,female
russia,2020 births official civil registry figures)[142],polina,female
russia,2020 births official civil registry figures)[142],полина,female
russia,2020 births official civil registry figures)[142],eva,female
russia,2020 births official civil registry figures)[142],ева,female
russia,2020 births official civil registry figures)[142],yelizaveta,female
russia,2020 births official civil registry figures)[142],елизавета,female
russia,2020 births official civil registry figures)[142],alexandra,female
russia,2020 births official civil registry figures)[142],александра,female
russia,2020 births official civil registry figures)[142],anastasiya,female
russia,2020 births official civil registry figures)[142],анастасия,female
russia,2012 official civil registry figures загс)[125],anastasia,female
russia,2012 official civil registry figures загс)[125],анастасия,female
russia,2012 official civil registry figures загс)[125],yelena,female
russia,2012 official civil registry figures загс)[125],елена,female
russia,2012 official civil registry figures загс)[125],olga,female
russia,2012 official civil registry figures загс)[125],ольга,female
russia,2012 official civil registry figures загс)[125],natalia,female
russia,2012 official civil registry figures загс)[125],наталья,female
russia,2012 official civil registry figures загс)[125],yekaterina,female
russia,2012 official civil registry figures загс)[125],екатерина,female
russia,2012 official civil registry figures загс)[125],anna,female
russia,2012 official civil registry figures загс)[125],анна,female
russia,2012 official civil registry figures загс)[125],tatiana,female
russia,2012 official civil registry figures загс)[125],татьяна,female
russia,2012 official civil registry figures загс)[125],maria,female
russia,2012 official civil registry figures загс)[125],мария,female
russia,2012 official civil registry figures загс)[125],irina,female
russia,2012 official civil registry figures загс)[125],ирина,female
russia,2012 official civil registry figures загс)[125],yulia,female
russia,2012 official civil registry figures загс)[125],юлия,female
scotland united kingdom,2020)[126],isla,female
scotland united kingdom,2020)[126],olivia,female
scotland united kingdom,2020)[126],emily,female
scotland united kingdom,2020)[126],freya,female
scotland united kingdom,2020)[126],ava,female
scotland united kingdom,2020)[126],sophie,female
scotland united kingdom,2020)[126],ella,female
scotland united kingdom,2020)[126],grace,female
scotland united kingdom,2020)[126],amelia,female
scotland united kingdom,2020)[126],lily,female
serbia,2011 general population)[127],milica,female
serbia,2011 general population)[127],милица,female
serbia,2011 general population)[127],jelena,female
serbia,2011 general population)[127],јелена,female
serbia,2011 general population)[127],marija,female
serbia,2011 general population)[127],марија,female
serbia,2011 general population)[127],mirjana,female
serbia,2011 general population)[127],мирјана,female
serbia,2011 general population)[127],dragana,female
serbia,2011 general population)[127],драгана,female
serbia,2011 general population)[127],snežana,female
serbia,2011 general population)[127],снежана,female
serbia,2011 general population)[127],ljiljana,female
serbia,2011 general population)[127],љиљана,female
serbia,2011 general population)[127],ivana,female
serbia,2011 general population)[127],ивана,female
serbia,2011 general population)[127],ana,female
serbia,2011 general population)[127],ана,female
serbia,2011 general population)[127],gordana,female
serbia,2011 general population)[127],гордана,female
serbia,2021)[128],mia,female
serbia,2021)[128],ema,female
serbia,2021)[128],mila,female
serbia,2021)[128],lara,female
serbia,2021)[128],lina,female
serbia,2021)[128],sofia,female
serbia,2021)[128],hana,female
serbia,2021)[128],ana,female
serbia,2021)[128],lea,female
serbia,2021)[128],natalija,female
slovakia,2021)[129],ema,female
slovakia,2021)[129],nina,female
slovakia,2021)[129],sofia,female
slovakia,2021)[129],eliška,female
slovakia,2021)[129],viktória,female
slovakia,2021)[129],sára,female
slovakia,2021)[129],natália,female
slovakia,2021)[129],nela,female
slovakia,2021)[129],mia,female
slovakia,2021)[129],hana,female
slovenia,2020)[130],ema,female
slovenia,2020)[130],zala,female
slovenia,2020)[130],mia,female
slovenia,2020)[130],hana,female
slovenia,2020)[130],julija,female
slovenia,2020)[130],eva,female
slovenia,2020)[130],ela,female
slovenia,2020)[130],sofija,female
slovenia,2020)[130],lana,female
slovenia,2020)[130],nika,female
slovenia,2020)[130],mila,female
slovenia,2020)[130],neža,female
spain,2020 excluding basque country & catalonia)[131],lucía,female
spain,2020 excluding basque country & catalonia)[131],sofía,female
spain,2020 excluding basque country & catalonia)[131],martina,female
spain,2020 excluding basque country & catalonia)[131],maría,female
spain,2020 excluding basque country & catalonia)[131],julia,female
spain,2020 excluding basque country & catalonia)[131],paula,female
spain,2020 excluding basque country & catalonia)[131],valeria,female
spain,2020 excluding basque country & catalonia)[131],emma,female
spain,2020 excluding basque country & catalonia)[131],daniela,female
spain,2020 excluding basque country & catalonia)[131],carla,female
spain,2020)[132],ane,female
spain,2020)[132],laia,female
spain,2020)[132],june,female
spain,2020)[132],nahia,female
spain,2020)[132],maddi,female
spain,2020)[132],izaro,female
spain,2020)[132],irati,female
spain,2020)[132],nora,female
spain,2020)[132],malen,female
spain,2020)[132],noa,female
spain,2020)[133],júlia,female
spain,2020)[133],emma,female
spain,2020)[133],martina,female
spain,2020)[133],mia,female
spain,2020)[133],lucía,female
spain,2020)[133],ona,female
spain,2020)[133],sofía,female
spain,2020)[133],laia,female
spain,2020)[133],abril,female
spain,2020)[133],maría,female
sweden,2021)[143],alice,female
sweden,2021)[143],maja,female
sweden,2021)[143],vera,female
sweden,2021)[143],alma,female
sweden,2021)[143],selma,female
sweden,2021)[143],elsa,female
sweden,2021)[143],lilly,female
sweden,2021)[143],ella,female
sweden,2021)[143],astrid,female
sweden,2021)[143],wilma,female
switzerland,2020 all births)[135],mia,female
switzerland,2020 all births)[135],emma,female
switzerland,2020 all births)[135],mila,female
switzerland,2020 all births)[135],emilia,female
switzerland,2020 all births)[135],lina,female
switzerland,2020 all births)[135],sofia,female
switzerland,2020 all births)[135],elena,female
switzerland,2020 all births)[135],lea,female
switzerland,2020 all births)[135],alina,female
switzerland,2020 all births)[135],laura,female
ukraine,2021)[136],sofiya,female
ukraine,2021)[136],софія,female
ukraine,2021)[136],zlata,female
ukraine,2021)[136],злата,female
ukraine,2021)[136],mariya,female
ukraine,2021)[136],марія,female
ukraine,2021)[136],solomiya,female
ukraine,2021)[136],соломія,female
ukraine,2021)[136],anastasiya,female
ukraine,2021)[136],анастасія,female
ukraine,2021)[136],anna,female
ukraine,2021)[136],анна,female
ukraine,2021)[136],khrystyna,female
ukraine,2021)[136],христина,female
ukraine,2021)[136],marharyta,female
ukraine,2021)[136],маргарита,female
ukraine,2021)[136],milana,female
ukraine,2021)[136],мілана,female
ukraine,2021)[136],polina,female
ukraine,2021)[136],поліна,female
wales united kingdom,2020)[89],olivia,female
wales united kingdom,2020)[89],amelia,female
wales united kingdom,2020)[89],isla,female
wales united kingdom,2020)[89],rosie,female
wales united kingdom,2020)[89],ava,female
wales united kingdom,2020)[89],lily,female
wales united kingdom,2020)[89],mia,female
wales united kingdom,2020)[89],ella,female
wales united kingdom,2020)[89],willow,female
wales united kingdom,2020)[89],freya,female
wales united kingdom,2020)[89],ivy,female
australia,2020)[144],amelia,female
australia,2020)[144],olivia,female
australia,2020)[144],charlotte,female
australia,2020)[144],isla,female
australia,2020)[144],mia,female
australia,2020)[144],ava,female
australia,2020)[144],chloe,female
australia,2020)[144],grace,female
australia,2020)[144],sophia,female
australia,2020)[144],zoe,female
new zealand,2021)[145],charlotte,female
new zealand,2021)[145],isla,female
new zealand,2021)[145],olivia,female
new zealand,2021)[145],amelia,female
new zealand,2021)[145],ava,female
new zealand,2021)[145],willow,female
new zealand,2021)[145],lily,female
new zealand,2021)[145],isabella,female
new zealand,2021)[145],mila,female
new zealand,2021)[145],ella,female
new zealand,māori names 2021)[145],mia,female
new zealand,māori names 2021)[145],aria,female
new zealand,māori names 2021)[145],maia,female
new zealand,māori names 2021)[145],aurora,female
new zealand,māori names 2021)[145],amaia,female
new zealand,māori names 2021)[145],kiara,female
new zealand,māori names 2021)[145],kaia,female
new zealand,māori names 2021)[145],amara,female
new zealand,māori names 2021)[145],kora,female
new zealand,māori names 2021)[145],maria,female
tahiti,common names unofficial)[146],tiare,female
tahiti,common names unofficial)[146],hinano,female
tahiti,common names unofficial)[146],poema,female
tahiti,common names unofficial)[146],maeva,female
tahiti,common names unofficial)[146],hina,female
tahiti,common names unofficial)[146],vaea,female
tahiti,common names unofficial)[146],titaua,female
tahiti,common names unofficial)[146],moea,female
tahiti,common names unofficial)[146],moeata,female
tahiti,common names unofficial)[146],tarita,female
tahiti,common names unofficial)[146],titaina,female
tahiti,common names unofficial)[146],teura,female
tahiti,common names unofficial)[146],heikapu,female
tahiti,common names unofficial)[146],mareva,female
equatorial guinea,2011)[3],maria del carmen,female
equatorial guinea,2011)[3],maria teresa,female
morocco,2019) [7],ines,female
morocco,2019) [7],nour,female
morocco,2019) [7],aicha,female
argentina,2020–21)[8],ambar,female
brazil,2021)[28],heloisa,female
brazil,census 2010)[12],antonia,female
brazil,census 2010)[12],patricia,female
canada,2020)[29],lea,female
chile,2021)[30],sofia,female
colombia,2021 baby center)[16],salome,female
colombia,2021 baby center)[16],sofia,female
mexico,2020)[20],sofia,female
mexico,2020)[20],maria jose,female
mexico,2020)[20],maria fernanda,female
paraguay,2015 general population)[21],maria,female
paraguay,2015 general population)[21],concepcion,female
paraguay,2015 general population)[21],noemi,female
uruguay,),lucia,female
uruguay,),sofia,female
venezuela,2011)[26],sofia,female
arab world,2021 babycenter arabia members)[64],mrym,female
arab world,2021 babycenter arabia members)[64],ftm@,female
arab world,2021 babycenter arabia members)[64],hwr,female
arab world,2021 babycenter arabia members)[64],mry,female
arab world,2021 babycenter arabia members)[64],mlk,female
arab world,2021 babycenter arabia members)[64],nwr,female
arab world,2021 babycenter arabia members)[64],myl,female
arab world,2021 babycenter arabia members)[64],frh,female
china,2020)[66],yinuo,female
china,2020)[66],yi nuo ,female
china,2020)[66],xin yi ,female
china,2020)[66],zi han ,female
china,2020)[66],yu tong ,female
china,2020)[66],xin yan ,female
china,2020)[66],ke xin ,female
china,2020)[66],yu xi ,female
china,2020)[66],meng yao ,female
japan,2021)[72],yang kui ,female
japan,2021)[72],chou ,female
japan,2021)[72],lin ,female
japan,2021)[72],ya yi ,female
japan,2021)[72],kui ,female
japan,2021)[72],yang cai ,female
japan,2021)[72],ling ,female
japan,2021)[72],li zi ,female
japan,2021)[72],jie nai ,female
japan,2021)[72],xing ,female
kazakhstan,2021)[74],madina,female
kazakhstan,2021)[74],medina,female
kazakhstan,2021)[74],ailin,female
kazakhstan,2021)[74],asylym,female
kazakhstan,2021)[74],aysa,female
kazakhstan,2021)[74],aisha,female
kazakhstan,2021)[74],raiana,female
kazakhstan,2021)[74],aiala,female
kazakhstan,2021)[74],aizere,female
kazakhstan,2021)[74],tomiris,female
kazakhstan,2021)[74],aiym,female
kyrgyzstan,2021)[49],salikha,female
kyrgyzstan,2021)[49],raiana,female
kyrgyzstan,2021)[49],fatima,female
kyrgyzstan,2021)[49],ailin,female
kyrgyzstan,2021)[49],aliia,female
kyrgyzstan,2021)[49],safiia,female
kyrgyzstan,2021)[49],khadicha,female
south korea,2019)[56],jian,female
south korea,2019)[56],hayun,female
south korea,2019)[56],seoa,female
south korea,2019)[56],haeun,female
south korea,2019)[56],seoyun,female
